index,row,col,radius_px,diameter_px,stenosis
283,398,355,8.54400374531753,17.08800749063506,0.4353963402736224
284,399,354,8.94427190999916,17.88854381999832,0.40894587543445826
285,400,354,8.94427190999916,17.88854381999832,0.40894587543445826
286,401,354,8.54400374531753,17.08800749063506,0.4353963402736224
287,402,353,8.54400374531753,17.08800749063506,0.4353963402736224
288,403,353,8.54400374531753,17.08800749063506,0.4353963402736224
289,404,352,8.06225774829855,16.1245154965971,0.46723101182611493
290,405,352,8.246211251235321,16.492422502470642,0.45507502219016605
291,406,352,8.06225774829855,16.1245154965971,0.46723101182611493
292,407,351,8.0,16.0,0.4713451196359282
293,408,351,8.06225774829855,16.1245154965971,0.46723101182611493
294,409,351,7.615773105863909,15.231546211727817,0.49673554747994997
295,410,350,7.615773105863909,15.231546211727817,0.49673554747994997
296,411,350,7.615773105863909,15.231546211727817,0.49673554747994997
297,412,350,7.211102550927978,14.422205101855956,0.5234769304557646
298,413,349,7.280109889280518,14.560219778561036,0.518916797180639
299,414,349,7.280109889280518,14.560219778561036,0.518916797180639
300,415,349,7.0710678118654755,14.142135623730951,0.5327306864840022
301,416,348,7.280109889280518,14.560219778561036,0.518916797180639
302,417,348,7.615773105863909,15.231546211727817,0.49673554747994997
303,418,348,7.615773105863909,15.231546211727817,0.49673554747994997
304,419,348,7.280109889280518,14.560219778561036,0.518916797180639
305,420,347,7.615773105863909,15.231546211727817,0.49673554747994997
306,421,347,8.0,16.0,0.4713451196359282
307,422,347,8.0,16.0,0.4713451196359282
308,423,347,7.615773105863909,15.231546211727817,0.49673554747994997
309,424,346,8.06225774829855,16.1245154965971,0.46723101182611493
310,425,346,8.06225774829855,16.1245154965971,0.46723101182611493
311,426,346,8.0,16.0,0.4713451196359282
312,427,345,8.06225774829855,16.1245154965971,0.46723101182611493
313,428,345,8.246211251235321,16.492422502470642,0.45507502219016605
314,429,345,8.246211251235321,16.492422502470642,0.45507502219016605
315,430,345,8.06225774829855,16.1245154965971,0.46723101182611493
316,431,344,8.246211251235321,16.492422502470642,0.45507502219016605
317,432,344,8.54400374531753,17.08800749063506,0.4353963402736224
318,433,344,8.246211251235321,16.492422502470642,0.45507502219016605
319,434,343,8.246211251235321,16.492422502470642,0.45507502219016605
320,435,343,8.54400374531753,17.08800749063506,0.4353963402736224
321,436,343,8.54400374531753,17.08800749063506,0.4353963402736224
322,437,343,8.246211251235321,16.492422502470642,0.45507502219016605
323,438,342,8.54400374531753,17.08800749063506,0.4353963402736224
324,439,342,8.94427190999916,17.88854381999832,0.40894587543445826
325,440,342,8.94427190999916,17.88854381999832,0.40894587543445826
326,441,341,8.94427190999916,17.88854381999832,0.40894587543445826
327,442,341,9.219544457292887,18.439088914585774,0.3907553534898235
